r1,r2,c1,c2,w1,max_P,utility,inertia,reliability
0.47554977067804305,0.9768906354989868,0.206675325604813,0.18376523422587013,0.9424799264063793,0.09773803393586712,0.26707774950452545,0.9900000000000034,1.0000000000000024
0.0851958002423614,1.2385441575127423,0.24084487453269543,-0.2616386841141863,0.7739095471429451,0.5222222764210778,0.7291311084557183,0.987866666666669,0.8667333333333354
0.0851958002423614,1.4998698644193182,0.24080096035152926,-0.40509216460949277,0.8254148757017901,0.8388742817212621,0.910375398775343,0.985933333333334,0.7252666666666681
0.0851958002423614,0.8041803142189612,0.24200735122270461,-0.012470236954440689,0.8479535100356579,0.4817387717359523,0.7078490075174702,0.7433333333333336,0.8838666666666686
0.08604507216225055,1.2385441575127423,0.24084487453269543,-0.2616386841141863,0.7739095471429451,0.3568603920644974,0.637278151781434,0.9890666666666696,0.9394000000000022
0.45677961615146134,1.4991817544316854,0.3272827830134657,-0.2983669970016929,0.944600922525022,0.1946458753746069,0.5347782766529556,0.9900000000000034,1.0000000000000024
0.0851958002423614,0.7094246098848866,0.24082467616768166,-0.06217124801951493,0.8200341881002934,0.6593293455508632,0.8078115754834516,0.9868000000000015,0.805200000000002
